data_pregao,cod_negociacao,tipo_mercado,preco_abertura,preco_ultimo_negocio,volume_total_negociado,preco_exercicio,data_vencimento
2018-12-17,BOVAA83,70,3.04,2.8,18292.0,83.0,2019-01-21
2018-12-17,BOVAA845,70,2.39,2.06,89.0,84.5,2019-01-21
2018-12-17,BOVAA84,70,2.49,2.22,40414.4,84.0,2019-01-21
2018-12-17,BOVAA82,70,3.66,3.32,515.0,82.0,2019-01-21
2018-12-17,BOVAA75,70,9.83,9.83,2949.0,75.0,2019-01-21
2018-12-17,BOVAA102,70,0.02,0.02,30.0,102.0,2019-01-21
2018-12-17,BOVAA85,70,1.98,1.76,45132.0,85.0,2019-01-21
2018-12-18,BOVAB84,70,3.35,3.35,167.5,84.0,2019-02-18
2018-12-18,BOVAC91,70,0.8,0.8,960.0,91.0,2019-03-18
2018-12-18,BOVAC86,70,3.3,3.3,3960.0,86.0,2019-03-18
2018-12-18,BOVAB89,70,1.43,1.45,12922.8,89.0,2019-02-18
2018-12-18,BOVAB86,70,2.49,2.49,747.0,86.0,2019-02-18
2018-12-18,BOVAA89,70,0.52,0.59,1902.5,89.0,2019-01-21
2018-12-18,BOVAA87,70,1.08,1.14,27352.5,87.0,2019-01-21
2018-12-18,BOVAA86,70,1.42,1.4,350588.1,86.0,2019-01-21
2018-12-18,BOVAA85,70,1.83,1.92,61159.1,85.0,2019-01-21
2018-12-18,BOVAA84,70,2.37,2.41,158796.9,84.0,2019-01-21
2018-12-18,BOVAA83,70,3.02,3.02,4530.0,83.0,2019-01-21
2018-12-18,BOVAA82,70,3.4,3.69,216065.2,82.0,2019-01-21
2018-12-18,BOVAA88,70,0.77,0.84,1815.0,88.0,2019-01-21
2018-12-19,BOVAA89,70,0.67,0.51,3175.0,89.0,2019-01-21
2018-12-19,BOVAC89,70,2.0,2.0,280.0,89.0,2019-03-18
2018-12-19,BOVAB87,70,2.19,2.25,17610.0,87.0,2019-02-18
2018-12-19,BOVAB85,70,3.01,3.01,4515.0,85.0,2019-02-18
2018-12-19,BOVAA90,70,0.51,0.51,1795.2,90.0,2019-01-21
2018-12-19,BOVAA88,70,0.81,0.63,8176.7,88.0,2019-01-21
2018-12-19,BOVAA86,70,1.4,1.13,206441.2,86.0,2019-01-21
2018-12-19,BOVAA85,70,1.82,1.72,260829.4,85.0,2019-01-21
2018-12-19,BOVAA84,70,2.41,2.09,27740.1,84.0,2019-01-21
2018-12-19,BOVAA83,70,3.37,3.38,305917.8,83.0,2019-01-21
2018-12-19,BOVAA82,70,3.6,3.22,29317.4,82.0,2019-01-21
2018-12-19,BOVAA87,70,1.15,0.89,96974.2,87.0,2019-01-21
2018-12-20,BOVAB84,70,2.4,2.4,120.0,84.0,2019-02-18
2018-12-20,BOVAB82,70,3.5,3.6,1060.0,82.0,2019-02-18
2018-12-20,BOVAB83,70,3.1,3.04,1532.0,83.0,2019-02-18
2018-12-20,BOVAB85,70,2.1,2.1,3150.0,85.0,2019-02-18
2018-12-20,BOVAA90,70,0.25,0.22,72.0,90.0,2019-01-21
2018-12-20,BOVAC86,70,3.02,3.02,3775.0,86.0,2019-03-18
2018-12-20,BOVAC91,70,0.7,0.7,875.0,91.0,2019-03-18
2018-12-20,BOVAD905,70,1.77,1.78,4449.0,90.5,2019-04-15
2018-12-20,BOVAB86,70,1.7,1.7,170.0,86.0,2019-02-18
2018-12-20,BOVAA89,70,0.39,0.28,387.5,89.0,2019-01-21
2018-12-20,BOVAA845,70,1.4,1.5,230.6,84.5,2019-01-21
2018-12-20,BOVAA875,70,0.46,0.46,289800.0,87.5,2019-01-21
2018-12-20,BOVAA88,70,0.5,0.48,2589.0,88.0,2019-01-21
2018-12-20,BOVAA82,70,2.88,2.22,14065.1,82.0,2019-01-21
2018-12-20,BOVAA83,70,2.22,1.71,32663.9,83.0,2019-01-21
2018-12-20,BOVAA84,70,1.72,1.57,156817.7,84.0,2019-01-21
2018-12-20,BOVAA675,70,15.14,15.14,9538200.0,67.5,2019-01-21
2018-12-20,BOVAA85,70,1.36,1.05,422488.2,85.0,2019-01-21
2018-12-20,BOVAA86,70,1.01,0.8,174547.8,86.0,2019-01-21
2018-12-20,BOVAA87,70,0.84,0.53,3879.0,87.0,2019-01-21
2018-12-21,BOVAA89,70,0.3,0.32,2300.0,89.0,2019-01-21
2018-12-21,BOVAC885,70,1.7,1.7,119.0,88.5,2019-03-18
2018-12-21,BOVAB86,70,1.72,2.09,30380.0,86.0,2019-02-18
2018-12-21,BOVAB84,70,2.8,2.99,6400.0,84.0,2019-02-18
2018-12-21,BOVAB82,70,3.54,3.9,26940.0,82.0,2019-02-18
2018-12-21,BOVAA90,70,0.25,0.28,159.0,90.0,2019-01-21
2018-12-21,BOVAD905,70,1.49,1.5,5980.0,90.5,2019-04-15
2018-12-21,BOVAA88,70,0.39,0.46,18994.0,88.0,2019-01-21
2018-12-21,BOVAB85,70,2.22,2.22,222.0,85.0,2019-02-18
2018-12-21,BOVAA87,70,0.78,0.78,7.8,87.0,2019-01-21
2018-12-21,BOVAA86,70,0.8,0.83,27797.5,86.0,2019-01-21
2018-12-21,BOVAA85,70,1.1,1.37,20545.0,85.0,2019-01-21
2018-12-21,BOVAA84,70,1.48,1.89,213196.0,84.0,2019-01-21
2018-12-21,BOVAA83,70,1.9,2.45,21153.0,83.0,2019-01-21
2018-12-21,BOVAA82,70,2.46,2.5,66228.0,82.0,2019-01-21
2018-12-21,BOVAA765,70,7.0,7.0,840.0,76.5,2019-01-21
2018-12-21,BOVAA675,70,15.92,15.92,7625680.0,67.5,2019-01-21
2018-12-21,BOVAA875,70,0.27,0.27,129330.0,87.5,2019-01-21
2018-12-26,BOVAC880,70,1.0,1.0,1200.0,88.0,2019-03-18
2018-12-26,BOVAC83,70,3.67,3.67,4404.0,83.0,2019-03-18
2018-12-26,BOVAB86,70,1.52,1.45,25990.0,86.0,2019-02-18
2018-12-26,BOVAB84,70,2.12,2.2,12783.7,84.0,2019-02-18
2018-12-26,BOVAB83,70,2.63,2.63,4234.3,83.0,2019-02-18
2018-12-26,BOVAB82,70,3.07,3.07,10161.7,82.0,2019-02-18
2018-12-26,BOVAA92,70,0.07,0.07,1190.0,92.0,2019-01-21
2018-12-26,BOVAA87,70,0.43,0.5,5638.7,87.0,2019-01-21
2018-12-26,BOVAA88,70,0.3,0.34,1379.0,88.0,2019-01-21
2018-12-26,BOVAA86,70,0.56,0.65,10076.0,86.0,2019-01-21
2018-12-26,BOVAA85,70,0.85,0.93,73439.0,85.0,2019-01-21
2018-12-26,BOVAA84,70,1.17,1.21,199809.7,84.0,2019-01-21
2018-12-26,BOVAA83,70,1.53,1.75,403110.0,83.0,2019-01-21
2018-12-26,BOVAA82,70,2.03,2.19,59129.0,82.0,2019-01-21
2018-12-26,BOVAA90,70,0.2,0.15,3240.0,90.0,2019-01-21
2018-12-27,BOVAB82,70,3.59,3.75,24224.4,82.0,2019-02-18
2018-12-27,BOVAB85,70,2.24,2.24,3360.0,85.0,2019-02-18
2018-12-27,BOVAB84,70,2.52,2.66,11745.0,84.0,2019-02-18
2018-12-27,BOVAB86,70,1.79,1.79,6444.0,86.0,2019-02-18
2018-12-27,BOVAB83,70,3.14,3.14,4710.0,83.0,2019-02-18
2018-12-27,BOVAA88,70,0.35,0.37,973.0,88.0,2019-01-21
2018-12-27,BOVAA84,70,1.45,1.44,6525.5,84.0,2019-01-21
2018-12-27,BOVAA86,70,0.7,0.78,43793.0,86.0,2019-01-21
2018-12-27,BOVAA82,70,2.19,2.38,36587.2,82.0,2019-01-21
2018-12-27,BOVAA87,70,0.57,0.52,1546.4,87.0,2019-01-21
2018-12-27,BOVAA85,70,1.1,1.07,84775.5,85.0,2019-01-21
2018-12-27,BOVAA83,70,1.72,1.76,492625.5,83.0,2019-01-21
2018-12-28,BOVAB87,70,2.0,2.03,80210.0,87.0,2019-02-18
2018-12-28,BOVAB86,70,2.41,2.67,23680.7,86.0,2019-02-18
2018-12-28,BOVAB85,70,2.82,2.85,25840.0,85.0,2019-02-18
2018-12-28,BOVAB84,70,3.21,3.49,16615.2,84.0,2019-02-18
2018-12-28,BOVAB82,70,4.35,4.35,6525.0,82.0,2019-02-18
2018-12-28,BOVAA90,70,0.3,0.3,3000.0,90.0,2019-01-21
2018-12-28,BOVAA89,70,0.48,0.48,144.0,89.0,2019-01-21
2018-12-28,BOVAB83,70,4.0,4.22,41266.0,83.0,2019-02-18
2018-12-28,BOVAA87,70,0.9,1.03,27220.0,87.0,2019-01-21
2018-12-28,BOVAA86,70,1.0,1.46,15717.0,86.0,2019-01-21
2018-12-28,BOVAA85,70,1.48,2.05,149749.0,85.0,2019-01-21
2018-12-28,BOVAA84,70,1.98,2.64,293620.0,84.0,2019-01-21
2018-12-28,BOVAA83,70,2.45,2.9,285955.0,83.0,2019-01-21
2018-12-28,BOVAA82,70,3.23,4.06,4380.0,82.0,2019-01-21
2018-12-28,BOVAA74,70,9.9,9.9,990.0,74.0,2019-01-21
2018-12-28,BOVAA88,70,0.6,0.83,14153.0,88.0,2019-01-21
2019-01-02,BOVAA88,70,0.75,1.88,120915.7,88.0,2019-01-21
2019-01-02,BOVAA87,70,0.91,2.44,75235.7,87.0,2019-01-21
2019-01-02,BOVAA86,70,1.29,3.12,57143.2,86.0,2019-01-21
2019-01-02,BOVAC885,70,4.0,3.76,155600.0,88.5,2019-03-18
2019-01-02,BOVAA83,70,3.5,5.52,89063.0,83.0,2019-01-21
2019-01-02,BOVAB86,70,2.53,4.61,32861.0,86.0,2019-02-18
2019-01-02,BOVAB83,70,6.64,6.64,1660.0,83.0,2019-02-18
2019-01-02,BOVAA90,70,0.69,1.05,104583.0,90.0,2019-01-21
2019-01-02,BOVAB89,70,2.45,2.66,707.0,89.0,2019-02-18
2019-01-02,BOVAA82,70,5.2,6.4,6480.0,82.0,2019-01-21
2019-01-02,BOVAB82,70,7.16,7.16,1432.0,82.0,2019-02-18
2019-01-02,BOVAA85,70,1.73,3.78,359184.4,85.0,2019-01-21
2019-01-02,BOVAA84,70,2.04,4.5,520386.4,84.0,2019-01-21
2019-01-02,BOVAB90,70,2.2,2.2,2200.0,90.0,2019-02-18
2019-01-02,BOVAB88,70,3.05,3.05,91.5,88.0,2019-02-18
2019-01-02,BOVAB87,70,2.5,3.8,193945.2,87.0,2019-02-18
2019-01-02,BOVAB84,70,3.63,5.67,70463.9,84.0,2019-02-18
2019-01-02,BOVAA92,70,0.16,0.47,2198.0,92.0,2019-01-21
2019-01-02,BOVAA102,70,0.05,0.05,510.3,102.0,2019-01-21
2019-01-02,BOVAA89,70,0.42,1.41,42835.4,89.0,2019-01-21
2019-01-02,BOVAB85,70,3.2,4.97,43764.7,85.0,2019-02-18
2019-01-03,BOVAA102,70,0.05,0.05,575.0,102.0,2019-01-21
2019-01-03,BOVAB90,70,2.05,1.87,7684.2,90.0,2019-02-18
2019-01-03,BOVAB89,70,2.45,2.45,3675.0,89.0,2019-02-18
2019-01-03,BOVAB88,70,3.28,3.05,5559.0,88.0,2019-02-18
2019-01-03,BOVAB87,70,3.45,3.34,11910.0,87.0,2019-02-18
2019-01-03,BOVAB86,70,4.0,3.9,13850.0,86.0,2019-02-18
2019-01-03,BOVAB84,70,5.37,5.37,10740.0,84.0,2019-02-18
2019-01-03,BOVAA92,70,0.45,0.28,3779.2,92.0,2019-01-21
2019-01-03,BOVAC885,70,3.45,3.46,69140.3,88.5,2019-03-18
2019-01-03,BOVAA89,70,1.28,0.98,123994.0,89.0,2019-01-21
2019-01-03,BOVAA84,70,4.28,4.1,197764.0,84.0,2019-01-21
2019-01-03,BOVAA82,70,6.75,6.75,675.0,82.0,2019-01-21
2019-01-03,BOVAA83,70,5.45,4.7,138600.0,83.0,2019-01-21
2019-01-03,BOVAA90,70,0.85,0.7,11701.8,90.0,2019-01-21
2019-01-03,BOVAA86,70,3.34,2.6,12690.8,86.0,2019-01-21
2019-01-03,BOVAA88,70,1.66,1.84,30222.3,88.0,2019-01-21
2019-01-03,BOVAA87,70,2.19,2.5,457871.7,87.0,2019-01-21
2019-01-03,BOVAA85,70,3.56,3.16,312275.6,85.0,2019-01-21
2019-01-04,BOVAA87,70,2.4,3.07,68434.7,87.0,2019-01-21
2019-01-04,BOVAC885,70,4.1,4.1,49200.0,88.5,2019-03-18
2019-01-04,BOVAB90,70,2.23,2.6,37910.8,90.0,2019-02-18
2019-01-04,BOVAB89,70,2.65,2.95,2515.7,89.0,2019-02-18
2019-01-04,BOVAB88,70,3.15,3.64,6629.8,88.0,2019-02-18
2019-01-04,BOVAB87,70,4.48,4.48,896.0,87.0,2019-02-18
2019-01-04,BOVAB86,70,4.44,5.0,15428.4,86.0,2019-02-18
2019-01-04,BOVAA92,70,0.39,0.5,7219.3,92.0,2019-01-21
2019-01-04,BOVAC925,70,2.67,2.05,49467.0,92.5,2019-03-18
2019-01-04,BOVAA89,70,1.6,1.69,143161.2,89.0,2019-01-21
2019-01-04,BOVAA85,70,3.9,4.4,210124.6,85.0,2019-01-21
2019-01-04,BOVAA84,70,5.04,5.45,8985.5,84.0,2019-01-21
2019-01-04,BOVAA82,70,6.93,7.0,38465.0,82.0,2019-01-21
2019-01-04,BOVAA90,70,0.88,1.14,150651.4,90.0,2019-01-21
2019-01-04,BOVAA86,70,3.1,3.74,337657.9,86.0,2019-01-21
2019-01-04,BOVAA88,70,1.97,2.12,152284.7,88.0,2019-01-21
2019-01-04,BOVAA102,70,0.03,0.03,609.0,102.0,2019-01-21
2019-01-07,BOVAB910,70,2.1,1.71,9042.0,91.0,2019-02-18
2019-01-07,BOVAC885,70,4.06,4.06,6496.0,88.5,2019-03-18
2019-01-07,BOVAB90,70,2.5,2.1,31082.0,90.0,2019-02-18
2019-01-07,BOVAB89,70,3.1,2.63,35598.0,89.0,2019-02-18
2019-01-07,BOVAB88,70,3.66,3.66,6075.6,88.0,2019-02-18
2019-01-07,BOVAB87,70,4.23,3.71,31520.4,87.0,2019-02-18
2019-01-07,BOVAB86,70,4.88,4.42,193184.0,86.0,2019-02-18
2019-01-07,BOVAA92,70,0.5,0.31,4746.0,92.0,2019-01-21
2019-01-07,BOVAA102,70,0.03,0.02,122.0,102.0,2019-01-21
2019-01-07,BOVAA85,70,4.5,4.26,66300.0,85.0,2019-01-21
2019-01-07,BOVAA84,70,5.3,5.3,51953.0,84.0,2019-01-21
2019-01-07,BOVAA90,70,1.25,0.88,98725.9,90.0,2019-01-21
2019-01-07,BOVAA86,70,3.58,3.58,137773.8,86.0,2019-01-21
2019-01-07,BOVAA88,70,2.45,1.89,92382.0,88.0,2019-01-21
2019-01-07,BOVAA87,70,2.95,2.38,12000.0,87.0,2019-01-21
2019-01-07,BOVAA89,70,1.65,1.4,76025.1,89.0,2019-01-21
2019-01-08,BOVAB87,70,3.69,3.81,78212.6,87.0,2019-02-18
2019-01-08,BOVAD925,70,3.38,2.5,22838.0,92.5,2019-04-15
2019-01-08,BOVAD885,70,5.36,5.0,23036.0,88.5,2019-04-15
2019-01-08,BOVAA910,70,0.65,0.38,7056.0,91.0,2019-01-21
2019-01-08,BOVAB90,70,2.02,2.16,10712.0,90.0,2019-02-18
2019-01-08,BOVAB89,70,2.5,2.5,1000.0,89.0,2019-02-18
2019-01-08,BOVAB88,70,3.12,3.12,6240.0,88.0,2019-02-18
2019-01-08,BOVAB86,70,4.6,4.6,4140.0,86.0,2019-02-18
2019-01-08,BOVAB910,70,1.71,1.77,73946.3,91.0,2019-02-18
2019-01-08,BOVAA92,70,0.23,0.25,1510.0,92.0,2019-01-21
2019-01-08,BOVAA88,70,1.65,2.0,27922.0,88.0,2019-01-21
2019-01-08,BOVAA86,70,2.78,3.35,58629.3,86.0,2019-01-21
2019-01-08,BOVAB83,70,6.49,6.49,3245.0,83.0,2019-02-18
2019-01-08,BOVAA87,70,3.45,2.54,15580.0,87.0,2019-01-21
2019-01-08,BOVAA83,70,5.7,5.75,2295.0,83.0,2019-01-21
2019-01-08,BOVAA85,70,4.21,4.23,63375.0,85.0,2019-01-21
2019-01-08,BOVAA89,70,1.47,1.26,36186.5,89.0,2019-01-21
2019-01-08,BOVAA90,70,0.83,0.85,19007.5,90.0,2019-01-21
2019-01-09,BOVAB90,70,2.49,2.8,54782.0,90.0,2019-02-18
2019-01-09,BOVAD905,70,4.57,4.58,3662.0,90.5,2019-04-15
2019-01-09,BOVAE97,70,2.1,2.1,106680.0,97.0,2019-05-20
2019-01-09,BOVAE100,70,1.15,1.15,116840.0,100.0,2019-05-20
2019-01-09,BOVAE103,70,0.7,0.7,75928.0,103.0,2019-05-20
2019-01-09,BOVAA910,70,0.75,0.92,27479.5,91.0,2019-01-21
2019-01-09,BOVAB910,70,2.22,2.22,222.0,91.0,2019-02-18
2019-01-09,BOVAB89,70,3.02,3.49,21447.0,89.0,2019-02-18
2019-01-09,BOVAB87,70,4.69,4.79,36544.5,87.0,2019-02-18
2019-01-09,BOVAA92,70,0.5,0.51,3405.0,92.0,2019-01-21
2019-01-09,BOVAA102,70,0.01,0.01,20.0,102.0,2019-01-21
2019-01-09,BOVAA89,70,1.55,2.06,16727.0,89.0,2019-01-21
2019-01-09,BOVAA85,70,5.25,5.48,26798.0,85.0,2019-01-21
2019-01-09,BOVAA90,70,1.08,1.35,35375.0,90.0,2019-01-21
2019-01-09,BOVAA86,70,4.4,4.51,66550.0,86.0,2019-01-21
2019-01-09,BOVAA88,70,2.29,2.67,13067.0,88.0,2019-01-21
2019-01-09,BOVAA87,70,3.35,3.46,9475.9,87.0,2019-01-21
2019-01-09,BOVAB86,70,5.11,5.36,79150.0,86.0,2019-02-18
2019-01-10,BOVAC80,70,11.14,11.2,446986.8,80.0,2019-03-18
2019-01-10,BOVAC885,70,4.85,4.85,24250.0,88.5,2019-03-18
2019-01-10,BOVAE97,70,2.5,2.5,52500.0,97.0,2019-05-20
2019-01-10,BOVAE100,70,1.5,1.5,63000.0,100.0,2019-05-20
2019-01-10,BOVAB940,70,1.15,1.15,3450.0,94.0,2019-02-18
2019-01-10,BOVAB910,70,2.17,2.41,17030.0,91.0,2019-02-18
2019-01-10,BOVAA910,70,0.79,0.95,32254.8,91.0,2019-01-21
2019-01-10,BOVAB920,70,1.9,1.79,190358.0,92.0,2019-02-18
2019-01-10,BOVAE103,70,1.0,1.0,21000.0,103.0,2019-05-20
2019-01-10,BOVAB90,70,3.05,2.78,312082.5,90.0,2019-02-18
2019-01-10,BOVAA88,70,2.92,2.91,35043.0,88.0,2019-01-21
2019-01-10,BOVAB88,70,3.94,3.93,39783.0,88.0,2019-02-18
2019-01-10,BOVAB89,70,3.27,3.54,15447.0,89.0,2019-02-18
2019-01-10,BOVAA765,70,13.73,13.65,547269.4,76.5,2019-01-21
2019-01-10,BOVAA86,70,4.66,4.66,466.0,86.0,2019-01-21
2019-01-10,BOVAA90,70,1.21,1.4,83483.0,90.0,2019-01-21
2019-01-10,BOVAA87,70,3.39,3.59,18829.0,87.0,2019-01-21
2019-01-10,BOVAA89,70,1.81,2.08,19335.4,89.0,2019-01-21
2019-01-10,BOVAA102,70,0.03,0.03,4.5,102.0,2019-01-21
2019-01-10,BOVAA92,70,0.42,0.39,24091.0,92.0,2019-01-21
2019-01-10,BOVAA85,70,5.22,5.22,41760.0,85.0,2019-01-21
2019-01-11,BOVAA910,70,0.74,0.65,13142.8,91.0,2019-01-21
2019-01-11,BOVAC815,70,10.25,10.25,102.5,81.5,2019-03-18
2019-01-11,BOVAC825,70,9.39,9.39,93.9,82.5,2019-03-18
2019-01-11,BOVAA81,70,9.55,9.55,15280.0,81.0,2019-01-21
2019-01-11,BOVAB89,70,3.33,3.38,348915.7,89.0,2019-02-18
2019-01-11,BOVAB930,70,1.3,1.4,3370.0,93.0,2019-02-18
2019-01-11,BOVAA93,70,0.1,0.1,120.0,93.0,2019-01-21
2019-01-11,BOVAB940,70,1.03,1.06,48829.6,94.0,2019-02-18
2019-01-11,BOVAB920,70,1.65,1.78,89016.5,92.0,2019-02-18
2019-01-11,BOVAE103,70,1.0,1.0,29600.0,103.0,2019-05-20
2019-01-11,BOVAB88,70,4.05,4.03,80943.0,88.0,2019-02-18
2019-01-11,BOVAE97,70,2.5,2.5,74000.0,97.0,2019-05-20
2019-01-11,BOVAC83,70,8.83,8.83,176600.0,83.0,2019-03-18
2019-01-11,BOVAB90,70,2.75,2.78,305930.6,90.0,2019-02-18
2019-01-11,BOVAB85,70,6.38,6.38,10208.0,85.0,2019-02-18
2019-01-11,BOVAA92,70,0.42,0.3,5559.3,92.0,2019-01-21
2019-01-11,BOVAA102,70,0.01,0.01,10.0,102.0,2019-01-21
2019-01-11,BOVAA89,70,1.8,1.97,9003.4,89.0,2019-01-21
2019-01-11,BOVAA90,70,1.17,1.2,8246.0,90.0,2019-01-21
2019-01-11,BOVAA765,70,14.0,14.0,280000.0,76.5,2019-01-21
2019-01-11,BOVAE100,70,1.5,1.5,88800.0,100.0,2019-05-20
2019-01-14,BOVAE97,70,2.5,2.5,70000.0,97.0,2019-05-20
2019-01-14,BOVAE100,70,1.5,1.5,84000.0,100.0,2019-05-20
2019-01-14,BOVAE103,70,1.0,1.0,28000.0,103.0,2019-05-20
2019-01-14,BOVAB910,70,2.31,2.53,26234.6,91.0,2019-02-18
2019-01-14,BOVAA910,70,0.54,0.84,28032.0,91.0,2019-01-21
2019-01-14,BOVAB920,70,1.85,1.98,3181.0,92.0,2019-02-18
2019-01-14,BOVAA93,70,0.14,0.14,168.0,93.0,2019-01-21
2019-01-14,BOVAB940,70,1.1,1.12,3477.0,94.0,2019-02-18
2019-01-14,BOVAC815,70,10.06,10.06,6036.0,81.5,2019-03-18
2019-01-14,BOVAC825,70,9.3,9.3,13020.0,82.5,2019-03-18
2019-01-14,BOVAA81,70,9.9,9.9,5940.0,81.0,2019-01-21
2019-01-14,BOVAB81,70,10.53,10.53,6318.0,81.0,2019-02-18
2019-01-14,BOVAB930,70,1.41,1.41,4526.1,93.0,2019-02-18
2019-01-14,BOVAB90,70,2.91,3.1,66170.0,90.0,2019-02-18
2019-01-14,BOVAC885,70,5.1,5.1,17850.0,88.5,2019-03-18
2019-01-14,BOVAB88,70,4.38,4.38,8760.0,88.0,2019-02-18
2019-01-14,BOVAB89,70,3.8,3.8,1140.0,89.0,2019-02-18
2019-01-14,BOVAA88,70,2.92,2.9,32805.0,88.0,2019-01-21
2019-01-14,BOVAA765,70,14.38,14.38,162494.0,76.5,2019-01-21
2019-01-14,BOVAA86,70,5.19,5.19,5190.0,86.0,2019-01-21
2019-01-14,BOVAA90,70,1.08,1.49,79184.0,90.0,2019-01-21
2019-01-14,BOVAA82,70,8.95,8.95,12530.0,82.0,2019-01-21
2019-01-14,BOVAA87,70,3.9,4.21,61070.0,87.0,2019-01-21
2019-01-14,BOVAA85,70,6.09,6.14,7932.0,85.0,2019-01-21
2019-01-14,BOVAA89,70,1.77,2.31,22424.4,89.0,2019-01-21
2019-01-14,BOVAA92,70,0.31,0.29,7260.0,92.0,2019-01-21
2019-01-14,BOVAB85,70,6.49,6.49,64.9,85.0,2019-02-18
2019-01-14,BOVAB87,70,5.0,5.0,5000.0,87.0,2019-02-18
2019-01-14,BOVAA84,70,6.7,6.7,1340.0,84.0,2019-01-21
2019-01-15,BOVAE103,70,0.89,0.89,133500.0,103.0,2019-05-20
2019-01-15,BOVAB910,70,2.47,2.45,130742.0,91.0,2019-02-18
2019-01-15,BOVAA910,70,0.82,0.79,20297.0,91.0,2019-01-21
2019-01-15,BOVAB920,70,2.04,1.78,189299.0,92.0,2019-02-18
2019-01-15,BOVAB930,70,1.58,1.45,154750.0,93.0,2019-02-18
2019-01-15,BOVAC93,70,2.55,2.55,1020.0,93.0,2019-03-18
2019-01-15,BOVAC94,70,2.04,2.04,6120.0,94.0,2019-03-18
2019-01-15,BOVAA84,70,7.14,6.64,202325.0,84.0,2019-01-21
2019-01-15,BOVAA75,70,16.16,16.16,4848.0,75.0,2019-01-21
2019-01-15,BOVAE100,70,1.5,1.5,450000.0,100.0,2019-05-20
2019-01-15,BOVAB940,70,1.14,1.12,4045.0,94.0,2019-02-18
2019-01-15,BOVAE97,70,2.45,2.45,367500.0,97.0,2019-05-20
2019-01-15,BOVAB90,70,3.08,2.93,541361.5,90.0,2019-02-18
2019-01-15,BOVAB89,70,3.75,3.75,33565.0,89.0,2019-02-18
2019-01-15,BOVAA86,70,5.21,5.3,118568.0,86.0,2019-01-21
2019-01-15,BOVAA90,70,1.57,1.52,1103.4,90.0,2019-01-21
2019-01-15,BOVAA82,70,9.1,9.1,54600.0,82.0,2019-01-21
2019-01-15,BOVAA85,70,5.66,5.63,141350.0,85.0,2019-01-21
2019-01-15,BOVAA88,70,3.1,2.6,171600.0,88.0,2019-01-21
2019-01-15,BOVAA102,70,0.01,0.01,1.0,102.0,2019-01-21
2019-01-15,BOVAA92,70,0.33,0.15,2621.0,92.0,2019-01-21
2019-01-15,BOVAB85,70,6.9,6.9,34500.0,85.0,2019-02-18
2019-01-15,BOVAB86,70,6.1,6.05,12125.0,86.0,2019-02-18
2019-01-15,BOVAA89,70,1.9,2.0,10950.0,89.0,2019-01-21
2019-01-16,BOVAC91,70,3.38,3.38,236.6,91.0,2019-03-18
2019-01-16,BOVAB940,70,0.98,0.98,22716.0,94.0,2019-02-18
2019-01-16,BOVAB930,70,1.42,1.47,4728.0,93.0,2019-02-18
2019-01-16,BOVAB920,70,1.83,1.88,52174.0,92.0,2019-02-18
2019-01-16,BOVAA910,70,0.61,0.51,16041.0,91.0,2019-01-21
2019-01-16,BOVAB910,70,2.31,2.35,12703.0,91.0,2019-02-18
2019-01-16,BOVAE103,70,1.0,1.0,12200.0,103.0,2019-05-20
2019-01-16,BOVAE100,70,1.5,1.5,36600.0,100.0,2019-05-20
2019-01-16,BOVAE97,70,2.5,2.5,30500.0,97.0,2019-05-20
2019-01-16,BOVAC94,70,1.92,1.92,2880.0,94.0,2019-03-18
2019-01-16,BOVAB89,70,3.5,3.5,1260.0,89.0,2019-02-18
2019-01-16,BOVAB90,70,2.83,2.94,134669.3,90.0,2019-02-18
2019-01-16,BOVAB85,70,6.74,6.67,15077.5,85.0,2019-02-18
2019-01-16,BOVAB86,70,5.9,5.9,17700.0,86.0,2019-02-18
2019-01-16,BOVAA87,70,3.96,3.96,19800.0,87.0,2019-01-21
2019-01-16,BOVAA88,70,2.8,2.98,3349.0,88.0,2019-01-21
2019-01-16,BOVAA86,70,4.9,4.9,490.0,86.0,2019-01-21
2019-01-16,BOVAA82,70,8.95,8.95,895.0,82.0,2019-01-21
2019-01-16,BOVAA90,70,1.2,1.17,126766.5,90.0,2019-01-21
2019-01-16,BOVAA85,70,5.9,5.9,1180.0,85.0,2019-01-21
2019-01-16,BOVAA89,70,2.2,2.2,20636.0,89.0,2019-01-21
2019-01-16,BOVAC95,70,1.2,1.2,39660.0,95.0,2019-03-18
2019-01-16,BOVAA92,70,0.23,0.16,25474.2,92.0,2019-01-21
2019-01-16,BOVAA84,70,6.74,6.96,9026.0,84.0,2019-01-21
2019-01-17,BOVAE103,70,1.0,1.0,26000.0,103.0,2019-05-20
2019-01-17,BOVAC885,70,5.6,5.6,84000.0,88.5,2019-03-18
2019-01-17,BOVAC93,70,2.37,2.37,474.0,93.0,2019-03-18
2019-01-17,BOVAE97,70,2.5,2.5,65000.0,97.0,2019-05-20
2019-01-17,BOVAE100,70,1.5,1.5,78000.0,100.0,2019-05-20
2019-01-17,BOVAB910,70,2.21,2.97,191600.5,91.0,2019-02-18
2019-01-17,BOVAB920,70,1.66,2.34,108346.6,92.0,2019-02-18
2019-01-17,BOVAB930,70,1.3,1.91,81119.5,93.0,2019-02-18
2019-01-17,BOVAB940,70,0.92,1.39,47126.2,94.0,2019-02-18
